,district,area,year,rooms,value,floor,elevator,parking,warehouse
9052, شهر زیبا ,۱۰۷,۱۳۹۳,۲,۷٬۲۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9053, اختیاریه ,۱۰۵,۱۳۸۲,۲,۷٬۴۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9054, ستارخان,۱۳۰,۱۴۰۱,۳,۸٬۳۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9055, شهرک راه‌آهن ,۱۲۷,۱۴۰۱,۲,۸٬۳۰۰٬۰۰۰٬۰۰۰,۱۳ از ۲۰,"(True,)","(True,)",True
9056, فرمانیه ,۲۸۰,۱۴۰۱,۳,۴۶٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9057, فرمانیه ,۳۲۰,۱۴۰۰,۴,۴۵٬۸۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9058, فرمانیه ,۳۴۵,۱۳۹۹,۴,۵۴٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9059, سلسبیل ,۷۳,۱۳۹۳,۲,۳٬۰۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9060, سهروردی ,۱۴۵,۱۴۰۱,۳,۱۲٬۳۲۵٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9061, شهرک غرب ,۱۱۰,۱۴۰۱,۲,۱۲٬۸۰۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
9062, سعادت‌آباد ,۱۵۵,۱۳۹۰,۳,۱۵٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9063, گیشا (کوی نصر) ,۱۷۸,۱۳۹۴,۳,۱۴٬۲۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9064, چیتگر ,۵۰,۱۴۰۱,۲,۷۵۵٬۰۰۰٬۰۰۰,۲۴,"(True,)","(True,)",True
9065, آذربایجان ,۶۵,۱۳۸۸,۲,۲٬۸۰۰٬۰۰۰٬۰۰۰,۴,False,"(True,)",True
9066, سعادت‌آباد ,۱۰۳,۱۴۰۱,۲,۱۰٬۸۲۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9067, شهرک غرب ,۶۰۰,۱۳۸۲,+۴,۸۵۰,املاک شهرک,"(True,)","(True,)",True
9068, استاد معین ,۴۷,۱۳۹۳,۱,۲٬۳۲۰٬۰۰۰٬۰۰۰,۴,"(True,)",False,False
9069, ازگل ,۷۴,۱۳۹۸,۱,۷٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9070, کوی فردوس ,۸۵,۱۳۹۸,۲,۵٬۹۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9071, قیطریه,۱۱۰,۱۳۹۶,۲,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
9072, دروس ,۱۵۰,۱۳۹۰,۳,۱۸٬۸۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
9073, آجودانیه ,۱۱۸,۱۳۹۶,۲,۱۴٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
9074, کوی فردوس ,۸۹,۱۳۹۰,۲,۵٬۲۵۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
9075, جنت‌آباد مرکزی ,۱۳۱,۱۳۸۷,۳,۷٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9076, الهیه ,۳۳۷,۱۳۹۰,۴,۶۷٬۰۰۰٬۰۰۰٬۰۰۰,۲۱ از ۲۵,"(True,)","(True,)",True
9077, آجودانیه ,۱۴۰,۱۳۹۸,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9078, نواب ,۹۲,۱۳۸۱,۱,۲٬۹۰۰٬۰۰۰٬۰۰۰,۸,"(True,)",False,False
9079, الهیه ,۱۷۰,۱۴۰۱,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9080, ازگل ,۱۵۳,۱۳۹۹,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9081, پونک ,۷۷,۱۳۸۳,۲,۴٬۱۰۰٬۰۰۰٬۰۰۰,۱,False,False,False
9082, شهران شمالی ,۱۴۷,۱۳۸۹,۳,۸٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9083, چیتگر ,۱۲۱,۱۴۰۱,۲,۵٬۵۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
9084, نیاوران,۱۱۵,۱۴۰۰,۲,۱۳٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
9085, تهران‌سر ,۷۰,۱۳۹۲,۲,۳٬۵۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
9086, دکتر هوشیار ,۷۲,۱۳۷۳,۲,۲٬۵۵۰٬۰۰۰٬۰۰۰,۱ از ۲,False,False,False
9087, سلسبیل ,۶۰,۱۳۸۲,۲,۲٬۸۴۵٬۰۰۰٬۰۰۰,۲ از ۴,False,"(True,)",True
9088, پاسداران ,۱۱۷,۱۴۰۱,۲,۹٬۴۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
9089, کامرانیه ,۱۸۰,۱۳۸۶,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9090, کامرانیه ,۱۷۰,۱۳۹۷,۳,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9091, نیاوران ,۲۶۰,۱۴۰۰,۳,۴۹٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9092, کامرانیه ,۲۴۰,۱۳۹۷,۳,۴۱٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
9093, فرمانیه ,۲۰۰,۱۳۸۴,۳,۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
9094, نیاوران ,۲۳۰,۱۳۹۳,۳,۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9095, کامرانیه ,۲۰۰,۱۳۹۵,۳,۳۱٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9096, اقدسیه ,۲۰۰,۱۴۰۰,۳,۲۷٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9097, اقدسیه ,۱۷۰,۱۴۰۰,۳,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۶,"(True,)","(True,)",True
9098, نیاوران ,۲۵۰,۱۳۹۹,۳,۴۱٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۷,"(True,)","(True,)",True
9099, سهروردی ,۱۱۵,۱۳۹۳,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
9100, فاطمی,۱۰۰,۱۳۷۹,۲,۵٬۶۵۰٬۰۰۰٬۰۰۰,۴,False,False,False
9101, کوهک ,۱۲۳,۱۳۹۹,۲,۸٬۸۰۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
9102, زعفرانیه,۱۷۰,۱۳۹۸,۳,۲۹٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9103, سعادت‌آباد ,۱۳۰,۱۴۰۱,۲,۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۶,"(True,)","(True,)",True
9104, سعادت‌آباد ,۱۴۰,۱۴۰۱,۳,۱۸٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)","(True,)",True
9105, کوی فردوس,۶۰,۱۳۸۲,۲,۴٬۱۵۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
9106, نارمک ,۶۳,۱۳۸۰,۱,۳٬۳۳۰٬۰۰۰٬۰۰۰,۱,False,False,False
9107, دولاب ,۷۵,۱۴۰۱,۲,۲٬۷۷۵٬۰۰۰٬۰۰۰,۵ از ۶,"(True,)","(True,)",True
9108, نیاوران ,۲۰۰,۱۳۹۹,۳,۳۷٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۶,"(True,)","(True,)",True
9109, دریاچه شهدای خلیج فارس ,۱۰۲,۱۴۰۱,۲,۴٬۸۵۰٬۰۰۰٬۰۰۰,۲۹ از بیشتر از ۳۰,"(True,)","(True,)",True
9110, آهنگ ,۸۶,۱۳۸۵,۲,۳٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9111, فرمانیه ,۲۳۰,۱۳۸۹,۴,۲۱٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9112, پونک ,۱۶۵,۱۳۸۵,۲,۹٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9113, ستارخان ,۸۲,۱۳۸۱,۲,۴٬۴۵۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
9114, خاوران ,۶۸,۱۳۸۲,۱,۱٬۳۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
9115, جیحون ,۴۶,۱۳۹۱,۱,۲٬۰۰۰٬۰۰۰٬۰۰۰,۴,False,"(True,)",True
9116, شهران جنوبی ,۴۶,۱۳۸۸,۱,۳٬۱۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9117, ولنجک ,۱۲۵,۱۳۸۱,۲,۱۸٬۹۰۰٬۰۰۰٬۰۰۰,۱ از ۳,False,"(True,)",True
9118, سهروردی ,۲۰۰,۱۴۰۱,۳,۲۴٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9119, زعفرانیه ,۲۷۳,۱۳۹۰,۴,۹۵٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9120, زعفرانیه ,۳۴۰,۱۴۰۱,۳,۱۱۹٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9121, الهیه ,۲۶۰,۱۴۰۱,۳,۵۵٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
9122, الهیه ,۳۲۰,۱۴۰۰,۴,۶۰٬۰۰۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
9123, شهرک غرب ,۱۶۰,۱۳۷۷,۲,۲۰٬۸۰۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
9124, کوی فردوس ,۶۶,۱۳۸۸,۱,۴٬۳۵۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
9125, کوی فردوس,۷۰,۱۳۹۸,۲,۵٬۲۰۰٬۰۰۰٬۰۰۰,۱ از ۶,"(True,)","(True,)",True
9126, گیشا (کوی نصر) ,۷۰,۱۳۹۶,۲,۷٬۴۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9127, سیدخندان ,۹۸,۱۳۹۱,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9128, زعفرانیه ,۲۰۰,۱۳۸۵,۴,۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9129, نارمک جنوبی ,۴۰,۱۳۹۴,۱,۲٬۰۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
9130, نیرو هوایی ,۴۱,۱۳۸۲,۱,۲٬۳۲۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
9131, جی ,۹۲,۱۴۰۱,۲,۳٬۴۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9132, شهرک غرب ,۱۴۶,۱۳۹۸,۳,۱۵٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9133, فرمانیه ,۱۵۰,۱۳۹۹,۳,۲۶٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
9134, سیدخندان ,۸۰,۱۴۰۱,۲,۷٬۶۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
9135, دریاچه شهدای خلیج فارس ,۱۳۵,۱۳۹۹,۳,۶٬۰۵۰٬۰۰۰٬۰۰۰,۶ از ۹,"(True,)","(True,)",True
9136, شهرک غرب ,۱۳۵,۱۳۹۰,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۲۰,"(True,)","(True,)",True
9137, دریاچه شهدای خلیج فارس ,۱۳۵,۱۳۹۲,۳,۸٬۷۰۰٬۰۰۰٬۰۰۰,۲۰,"(True,)","(True,)",True
9138, سعادت‌آباد ,۱۱۶,۱۳۸۵,۲,۹٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9139, شهر زیبا ,۸۵,۱۳۹۲,۲,۵٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9140, جنت‌آباد جنوبی ,۹۵,۱۳۹۵,۲,۶٬۲۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
9141, پاسداران ,۱۶۰,۱۳۹۲,۳,۱۲٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9142, ازگل ,۹۸,۱۳۸۹,۲,۹٬۴۰۰٬۰۰۰٬۰۰۰,۵ از ۹,"(True,)","(True,)",True
9143, هروی ,۲۴۵,۱۳۹۷,۳,۲۱٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9144, جردن ,۱۴۵,۱۴۰۱,۲,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
9145, پاسداران ,۱۲۰,۱۴۰۱,۲,۹٬۶۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
9146, مرزداران ,۱۶۶,۱۴۰۱,۳,۱۵٬۸۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9147, پلیس ,۵۳,۱۳۷۹,۱,۲٬۲۵۰٬۰۰۰٬۰۰۰,۴,False,False,False
9148, جردن ,۲۰۰,قبل از ۱۳۷۰,۳,۱۵٬۵۰۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
9149, شهران شمالی ,۶۷,۱۳۸۴,۲,۴٬۴۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
9150, ظفر ,۱۲۷,۱۳۸۰,۳,۸٬۶۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
9151, ستارخان ,۱۰۰,۱۴۰۱,۲,۶٬۲۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9152, چیتگر ,۵۰,۱۴۰۱,بدون اتاق,۷۹۰٬۰۰۰٬۰۰۰,۲۵,"(True,)","(True,)",True
9153, اندیشه (شهر زیبا) ,۵۴,۱۳۹۲,۱,۱٬۰۷۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9154, جنت‌آباد مرکزی ,۶۵,۱۳۸۳,۲,۳٬۴۰۰٬۰۰۰٬۰۰۰,۱,False,False,False
9155, حکیمیه ,۱۲۵,۱۴۰۱,۳,۶٬۳۵۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
9156, جردن ,۱۲۴,۱۳۸۴,۳,۱۰٬۵۴۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9157, کوی فردوس ,۸۲,۱۳۹۲,۲,۵٬۳۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
9158, سعادت‌آباد ,۸۷,۱۳۸۸,۱,۸٬۶۰۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
9159, نیاوران ,۲۷۰,۱۳۸۵,۴,۳۲٬۵۰۰٬۰۰۰٬۰۰۰,۶ از ۱۱,"(True,)","(True,)",True
9160, جنت‌آباد جنوبی ,۸۵,۱۳۹۹,۲,۵٬۹۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9161, آجودانیه ,۳۱۵,۱۳۹۰,۴,۳۲٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9162, زعفرانیه ,۱۵۷,۱۳۷۵,۳,۱۴٬۲۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
9163, پاسداران ,۱۱۰,۱۳۸۷,۲,۱۱٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9164, تهران‌سر ,۸۱,۱۳۸۰,۲,۳٬۲۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
9165, اباذر,۹۹,۱۳۹۵,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
9166, کوهک ,۱۴۵,۱۳۹۴,۲,۶٬۴۹۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9167, سهروردی ,۱۰۸,قبل از ۱۳۷۰,۲,۸٬۸۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
9168, جردن ,۱۲۵,۱۳۹۷,۲,۱۲٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9169, شهران جنوبی ,۶۲,۱۳۸۴,۲,۳٬۷۰۰٬۰۰۰٬۰۰۰,۱ از ۵,False,"(True,)",True
9170, اختیاریه,۱۱۰,۱۳۹۶,۲,۱۱٬۲۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
9171, شمس‌آباد ,۴۰,۱۳۸۵,۱,۲٬۸۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
9172, کوی مهران,۸۴,۱۳۸۹,۳,۵٬۶۵۰٬۰۰۰٬۰۰۰,۱ از ۱۰,"(True,)","(True,)",True
9173, استاد معین ,۶۱,۱۳۸۴,۱,۲٬۲۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
9174, باغ فیض ,۱۱۴,۱۴۰۱,۲,۷٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9175, تهران‌سر ,۳۸,۱۳۸۵,۱,۱٬۸۵۰٬۰۰۰٬۰۰۰,۱,False,False,False
9176, امیریه ,۴۰,۱۳۸۴,۱,۱٬۳۹۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
9177, دریاچه شهدای خلیج فارس ,۱۰۳,۱۴۰۱,۲,۶٬۱۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9178, دریاچه شهدای خلیج فارس ,۱۰۵,۱۳۹۹,۲,۴٬۹۳۰٬۰۰۰٬۰۰۰,۱۴,"(True,)","(True,)",True
9179, زعفرانیه ,۱۶۷,۱۳۹۶,۳,۲۷٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9180, زعفرانیه ,۱۴۰,۱۳۹۶,۲,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
9181, منیریه ,۶۰,۱۳۸۲,۱,۲٬۴۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
9182, جنت‌آباد مرکزی ,۱۵۰,۱۳۹۹,۳,۱۲٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
9183, یافت‌آباد ,۷۴,۱۴۰۱,۲,۱٬۶۴۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9184, سعادت‌آباد ,۱۹۷,۱۳۸۳,۴,۱۵٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
9185, شهرک غرب ,۱۸۶,۱۳۸۴,۳,۲۶٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9186, شهرک غرب ,۱۳۰,۱۳۸۵,۳,۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9187, ولنجک ,۱۹۳,۱۳۸۷,۳,۲۳٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9188, زعفرانیه ,۳۴۰,۱۳۹۲,۴,۶۰٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
9189, شهر زیبا ,۱۱۰,۱۴۰۱,۲,۳٬۵۷۵٬۰۰۰٬۰۰۰,۲ از ۲۱,"(True,)","(True,)",True
9190, زعفرانیه ,۱۶۳,۱۳۸۲,۳,۲۱٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9191, قیطریه ,۱۵۰,۱۳۹۵,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9192, صادقیه ,۱۰۵,۱۳۹۹,۲,۷٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9193, دروس ,۱۳۰,۱۴۰۱,۳,۱۵٬۲۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9194, سازمان آب ,۹۹,۱۳۸۲,۲,۵٬۴۵۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
9195, پاسداران ,۱۱۵,۱۴۰۱,۲,۹٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9196, جنت‌آباد جنوبی ,۹۸,۱۳۸۷,۲,۵٬۱۰۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
9197, شهرک غرب ,۱۶۱,۱۳۸۴,۳,۱۳٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
9198, وردآورد ,۸۹,۱۴۰۱,۲,۱٬۵۴۳٬۰۰۰٬۰۰۰,۹ از ۱۲,"(True,)","(True,)",True
9199, دربند ,۴۵۰,۱۳۷۱,+۴,۱۰۰۰,یونیک,"(True,)","(True,)",True
9200, هروی ,۲۰۷,۱۴۰۱,۳,۲۲٬۷۷۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
9201, گیشا (کوی نصر) ,۷۰,۱۳۹۶,۲,۶٬۲۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
9202, فرمانیه ,۸۰۰,۱۴۰۱,+۴,۱۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
9203, دریاچه شهدای خلیج فارس ,۱۲۵,۱۳۹۵,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
9204, ظفر ,۱۰۵,۱۳۸۸,۲,۷٬۳۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9205, پیروزی ,۱۲۰,۱۳۹۷,۲,۶٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9206, طوس ,۷۰,۱۳۸۳,۲,۲٬۲۹۷٬۰۰۰٬۰۰۰,۳,False,False,False
9207, مسعودیه ,۵۱,۱۳۸۵,۱,۱٬۴۰۰٬۰۰۰٬۰۰۰,۵,"(True,)",False,False
9208, کوهک ,۱۲۳,۱۴۰۱,۲,۱۰٬۴۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9209, نارمک ,۹۳,۱۳۹۶,۲,۵٬۹۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
9210, امیرآباد ,۱۱۱,۱۳۹۰,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
9211, مرزداران ,۷۳,۱۳۸۶,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)",False,False
9212, باغ فیض ,۹۰,۱۳۹۹,۲,۷٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9213, ستارخان ,۱۰۱,قبل از ۱۳۷۰,۲,۴٬۱۵۰٬۰۰۰٬۰۰۰,۱ از ۳,False,False,False
9214, شهرک غرب ,۱۶۳,۱۳۸۵,۳,۱۲٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9215, ازگل ,۱۷۰,۱۴۰۱,۳,۲۳٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9216, آجودانیه ,۱۴۰,۱۳۸۶,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
9217, پونک ,۱۴۱,۱۳۹۳,۳,۸٬۸۹۰٬۰۰۰٬۰۰۰,۳ از ۶,"(True,)",False,False
9218, چیتگر ,۱۴۱,۱۴۰۱,۳,۱٬۶۶۵٬۰۰۰٬۰۰۰,۱۸,"(True,)","(True,)",True
9219, شهرک راه‌آهن ,۳۸۰,۱۳۸۶,۳,۳۰۰,نوروزی,"(True,)","(True,)",True
9220, وردآورد ,۱۰۷,۱۴۰۰,۲,۳٬۶۵۰٬۰۰۰٬۰۰۰,۴ از ۷,"(True,)","(True,)",True
9221, نارمک ,۱۲۰,۱۳۹۷,۲,۶٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9222, ظفر ,۱۲۷,۱۳۷۵,۳,۹٬۶۰۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
9223, سهروردی ,۱۲۰,۱۳۸۶,۳,۷٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9224, اندیشه (شهر زیبا) ,۶۵,۱۳۹۵,۲,۱٬۴۶۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
9225, دریاچه شهدای خلیج فارس ,۱۹۱,۱۴۰۰,۳,۸٬۹۷۷٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
9226, ازگل ,۱۲۵,۱۳۹۰,۲,۱۲٬۵۰۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
9227, بهار ,۱۴۰,۱۳۹۱,۳,۷٬۴۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9228, قنات‌کوثر ,۸۵,۱۳۹۲,۲,۵٬۲۷۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
9229, الهیه ,۲۰۰,۱۴۰۱,۲,۳۶٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۶,"(True,)","(True,)",True
9230, میرداماد ,۱۷۰,۱۴۰۱,۳,۲۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9231, شهرک راه‌آهن ,۵۲۷۰,۱۴۰۱,+۴,۳۰۰٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
9232, ظفر ,۱۵۰,۱۳۸۹,۳,۱۰٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
9233, هروی ,۱۳۰,۱۴۰۰,۳,۱۲٬۱۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
9234, تهران‌سر ,۱۲۰,۱۳۹۹,۳,۵٬۸۶۸٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9235, پاسداران ,۸۵,۱۳۸۵,۲,۷٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
9236, پونک ,۶۹,۱۳۸۸,۲,۴٬۵۸۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9237, نارمک ,۱۲۳,۱۴۰۱,۳,۷٬۹۰۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
9238, سهروردی ,۱۱۴,۱۴۰۱,۲,۹٬۶۹۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
9239, اندیشه (شهر زیبا) ,۵۱,۱۳۹۷,۲,۱٬۰۱۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)",False,False
