,district,area,year,rooms,value,floor,elevator,parking,warehouse
2050, سازمان آب ,۸۸,۱۳۹۸,۲,۵٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۶,"(True,)","(True,)",True
2051, دروازه شمیران ,۶۴,۱۳۸۱,۱,۲٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)",False,False
2052, کوی فردوس ,۶۶,۱۳۹۵,۲,۴٬۲۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2053, مولوی ,۱۲۵,۱۴۰۰,۳,۲٬۷۹۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
2054, مولوی ,۶۴,۱۳۹۴,۲,۱٬۶۱۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
2055, سلسبیل ,۵۳,۱۳۷۴,۱,۱٬۳۸۰٬۰۰۰٬۰۰۰,زیرهمکف از ۳,False,False,False
2056, صادقیه ,۱۳۷,۱۳۸۰,۳,۶٬۸۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
2057, ستارخان ,۱۱۸,۱۳۹۳,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2058, شهران جنوبی ,۴۴,۱۴۰۱,۱,۳٬۵۲۰٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)","(True,)",True
2059, پاسداران ,۲۵۰,۱۴۰۱,۳,۵۱٬۲۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
2060, الهیه ,۳۰۰,۱۴۰۱,۳,۸۲٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2061, الهیه ,۱۹۰,۱۳۹۵,۳,۳۱٬۷۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2062, الهیه ,۳۰۰,۱۴۰۱,۳,۸۲٬۵۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
2063, پونک ,۱۰۲,۱۳۹۱,۲,۶٬۹۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2064, یوسف‌آباد ,۹۷,۱۳۸۹,۲,۶٬۹۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
2065, شهران شمالی ,۵۹,۱۳۸۸,۲,۳٬۸۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2066, صادقیه,۸۱,۱۳۹۰,۲,۵٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2067, چیتگر ,۵۰,۱۴۰۱,۲,۷۷۵٬۰۰۰٬۰۰۰,+۳۰,"(True,)","(True,)",True
2068, پونک ,۱۵۸,۱۴۰۱,۳,۱۴٬۲۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
2069, سعادت‌آباد ,۱۱۰,۱۴۰۱,۲,۱۳٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2070, شهران شمالی ,۷۶,۱۴۰۱,۱,۵٬۱۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2071, شهرک پرواز ,۱۰۱,۱۳۹۱,۲,۷٬۵۵۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
2072, ولنجک ,۱۴۰,۱۳۸۸,۲,۱۵٬۱۸۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2073, هروی ,۱۳۱,۱۴۰۱,۲,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2074, پاسداران ,۱۴۷,۱۳۹۳,۳,۱۳٬۸۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2075, اندیشه (شهر زیبا) ,۵۴,۱۳۹۵,۱,۱٬۴۵۰٬۰۰۰٬۰۰۰,۲,"(True,)",False,False
2076, ظفر ,۹۵,۱۳۸۸,۲,۷٬۷۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2077, کامرانیه ,۱۴۷,۱۴۰۱,۳,۱۴٬۳۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
2078, پاسداران ,۱۱۸,۱۴۰۰,۲,۹٬۴۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
2079, شهران شمالی ,۶۱,۱۳۸۳,۲,۳٬۵۵۰٬۰۰۰٬۰۰۰,۴,False,"(True,)",True
2080, پونک ,۸۵,۱۴۰۱,۲,۶٬۳۸۰٬۰۰۰٬۰۰۰,۱ از ۶,"(True,)","(True,)",True
2081, صادقیه ,۱۴۴,۱۴۰۱,۳,۱۲٬۲۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
2082, پاسداران ,۱۱۰,۱۴۰۱,۲,۸٬۸۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
2083, توحید ,۱۱۸,۱۳۸۴,۳,۵٬۲۰۰٬۰۰۰٬۰۰۰,۲,"(True,)",False,False
2084, ستارخان ,۱۲۸,۱۳۹۵,۳,۶٬۶۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2085, ستارخان ,۷۲,۱۳۸۲,۲,۳٬۲۰۰٬۰۰۰٬۰۰۰,۳,False,False,False
2086, ستارخان ,۶۷,۱۳۹۵,۲,۳٬۹۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2087, سازمان برنامه ,۶۹,۱۳۸۴,۲,۴٬۸۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2088, دروس ,۱۰۵,۱۳۹۵,۲,۱۲٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2089, جنت‌آباد جنوبی ,۹۵,۱۳۹۲,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2090, بریانک ,۷۳,۱۳۹۰,۲,۲٬۳۵۰٬۰۰۰٬۰۰۰,۲,False,False,False
2091, مرزداران ,۱۱۶,۱۴۰۱,۲,۱۰٬۴۴۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2092, پونک ,۸۲,۱۳۸۳,۲,۴٬۰۸۰٬۰۰۰٬۰۰۰,۳,False,False,False
2093, الهیه ,۴۷۰,۱۴۰۱,۴,۸۳٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
2094, ولنجک,۱۸۲,۱۳۹۱,۳,۲۶٬۹۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
2095, آذربایجان ,۸۱,۱۳۹۰,۲,۴٬۲۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
2096, شهرک غرب ,۱۳۲,۱۳۸۵,۳,۱۱٬۶۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2097, اکباتان ,۱۰۵,۱۳۸۰,۲,۵٬۹۰۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
2098, سعادت‌آباد ,۸۱,۱۴۰۱,۱,۵٬۸۰۰٬۰۰۰٬۰۰۰,۳ از ۱۰,"(True,)","(True,)",True
2099, شهران جنوبی ,۱۲۵,۱۴۰۱,۲,۸٬۸۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2100, شهران شمالی ,۱۰۷,۱۳۹۴,۲,۶٬۵۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2101, شهران جنوبی ,۱۳۵,۱۳۸۵,۲,۵٬۸۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
2102, شهران شمالی ,۱۰۰,۱۳۹۶,۲,۵٬۸۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2103, شهران شمالی ,۱۱۸,۱۴۰۰,۲,۶٬۴۹۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2104, شهران شمالی ,۱۱۰,۱۳۸۵,۲,۶٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2105, شهران شمالی ,۱۱۵,۱۳۸۵,۲,۵٬۸۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2106, شهران شمالی ,۱۲۵,۱۳۹۵,۳,۷٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2107, شهران شمالی ,۱۱۰,۱۳۸۵,۳,۶٬۵۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2108, شهران جنوبی ,۱۲۵,۱۳۹۵,۲,۸٬۲۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2109, شهران شمالی ,۱۰۵,۱۳۹۳,۲,۷٬۱۴۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2110, شهران شمالی ,۱۰۳,۱۴۰۱,۲,۷٬۷۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2111, شهران جنوبی ,۱۳۰,۱۴۰۱,۳,۱۰٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2112, شهران جنوبی ,۱۰۸,۱۴۰۱,۲,۶٬۸۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2113, شهران جنوبی ,۱۲۰,۱۴۰۱,۲,۸٬۳۳۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2114, شهران شمالی ,۱۱۲,۱۳۸۵,۲,۶٬۱۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
2115, شهران جنوبی ,۱۰۶,۱۳۹۴,۲,۶٬۰۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2116, شهران شمالی ,۱۱۲,۱۴۰۱,۲,۶٬۹۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2117, شهران شمالی ,۱۱۰,۱۳۸۵,۲,۵٬۶۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2118, شهران شمالی ,۱۱۰,۱۳۸۷,۲,۵٬۶۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2119, شهران شمالی ,۱۲۵,۱۳۹۵,۳,۷٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2120, شهران شمالی ,۱۰۰,۱۳۸۵,۲,۵٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2121, بریانک,۵۶,۱۳۷۸,۱,۱٬۵۵۰٬۰۰۰٬۰۰۰,۲,False,False,False
2122, شهرک غرب ,۱۲۲,۱۴۰۱,۲,۱۶٬۲۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
2123, شهرک غرب ,۱۵۰,۱۳۸۰,۳,۷۰۰,آلما وی آی پی,"(True,)","(True,)",True
2124, باغ فیض ,۱۵۰,۱۴۰۱,۳,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
2125, جردن ,۱۲۰,۱۳۸۶,۲,۱۲٬۲۴۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2126, شهر زیبا ,۹۳,۱۳۸۷,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2127, جنت‌آباد مرکزی ,۱۱۴,۱۴۰۱,۲,۸٬۳۰۰٬۰۰۰٬۰۰۰,۵ از ۸,"(True,)","(True,)",True
2128, شهران شمالی ,۸۶,۱۳۹۰,۲,۵٬۷۵۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2129, فرمانیه ,۲۰۰,۱۳۸۳,۳,۲۰٬۷۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
2130, کامرانیه ,۲۰۵,۱۳۹۴,۳,۲۶٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2131, نیاوران ,۲۱۵,۱۳۸۲,۳,۲۳٬۶۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2132, شهر زیبا ,۹۵,۱۳۹۷,۲,۵٬۳۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2133, پاسداران ,۱۱۰,۱۴۰۱,۲,۸٬۸۵۲٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2134, ستارخان,۸۸,۱۳۸۰,۲,۴٬۰۰۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
2135, شهرک راه‌آهن ,۱۱۹,۱۳۹۲,۲,۴٬۷۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2136, جنت‌آباد شمالی ,۷۷,۱۳۸۰,۲,۴٬۲۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
2137, مجیدیه,۵۸,۱۳۹۴,۲,۳٬۰۵۰٬۰۰۰٬۰۰۰,۲,"(True,)",False,False
2138, قلهک ,۱۴۳,۱۳۸۴,۳,۱۲٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
2139, چیتگر ,۵۰,۱۴۰۱,۲,۸۱۰٬۰۰۰٬۰۰۰,۲۸,"(True,)","(True,)",True
2140, طرشت ,۹۸,۱۴۰۱,۲,۵٬۹۵۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
2141, ستارخان,۱۴۰,۱۴۰۱,۳,۸٬۶۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2142, شهران جنوبی ,۵۹,۱۳۸۴,۱,۴٬۶۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2143, جیحون ,۵۹,۱۳۷۳,۱,۱٬۷۹۰٬۰۰۰٬۰۰۰,۲ از ۳,False,False,False
2144, جی,۱۵۰,۱۴۰۱,۳,۴٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
2145, جیحون ,۷۵,۱۳۸۳,۲,۲٬۳۵۰٬۰۰۰٬۰۰۰,۲ از ۴,False,False,False
2146, ایران,۱۵۲,۱۴۰۱,۳,۱۱٬۴۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2147, استاد معین,۱۱۲,۱۳۹۹,۲,۵٬۳۷۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)",False,False
2148, جی,۵۴,۱۳۷۶,۲,۱٬۷۵۰٬۰۰۰٬۰۰۰,۱ از ۴,False,False,False
2149, استاد معین,۶۴,۱۳۸۲,۲,۲٬۴۵۰٬۰۰۰٬۰۰۰,۳ از ۴,False,False,False
2150, فلاح ,۶۰,۱۳۹۲,۱,۱٬۷۹۴٬۰۰۰٬۰۰۰,۳,False,False,False
2151, اختیاریه ,۶۹,۱۳۸۹,۱,۶٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2152, اختیاریه ,۱۲۰,۱۳۸۲,۳,۸٬۱۸۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
2153, افسریه ,۱۴۵,۱۴۰۱,۳,۵٬۸۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
2154, کوی فردوس ,۷۰,۱۳۸۲,۲,۴٬۲۰۰٬۰۰۰٬۰۰۰,همکف,False,"(True,)",True
2155, کوی بیمه ,۹۵,۱۴۰۰,۲,۶٬۹۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2156, شهران جنوبی ,۹۹,۱۳۸۸,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2157, کوی فردوس ,۱۱۸,۱۴۰۰,۲,۸٬۵۷۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
2158, اقدسیه ,۱۷۰,۱۴۰۱,۳,۱۸٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2159, اقدسیه ,۲۲۵,۱۳۸۵,۳,۴۰٬۰۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
2160, مرزداران ,۱۱۴,۱۴۰۱,۲,۷٬۸۰۰٬۰۰۰٬۰۰۰,۹,"(True,)","(True,)",True
2161, پونک ,۶۱,۱۳۸۰,۱,۳٬۳۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
2162, دیلمان ,۵۰,۱۳۸۶,۱,۱٬۱۹۵٬۰۰۰٬۰۰۰,همکف,False,False,False
2163, شهران جنوبی ,۸۴,۱۴۰۱,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2164, سلیمانی,۵۴,۱۳۸۰,۱,۱٬۷۰۰٬۰۰۰٬۰۰۰,۲,False,False,False
2165, نواب ,۷۶,۱۳۸۹,۲,۲٬۱۰۰٬۰۰۰٬۰۰۰,۳ از ۴,False,"(True,)",True
2166, استاد معین ,۶۱,۱۳۸۴,۱,۲٬۲۰۰٬۰۰۰٬۰۰۰,۲,False,False,False
2167, قیطریه ,۱۳۵,۱۳۹۳,۲,۱۴٬۸۷۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2168, پونک ,۶۸,۱۳۹۱,۲,۴٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۴,False,"(True,)",True
2169, چیتگر ,۱۵۵,۱۴۰۱,۳,۶٬۲۰۰٬۰۰۰٬۰۰۰,۷ از ۱۵,"(True,)","(True,)",True
2170, ولنجک ,۱۴۵,۱۳۹۵,۳,۱۵٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2171, افسریه ,۱۴۵,۱۳۹۸,۳,۶٬۱۵۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
2172, قیطریه ,۱۴۰,۱۳۹۳,۳,۱۶٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2173, آبشار,۲۵۱,۱۴۰۰,۳,۱۷٬۳۱۹٬۰۰۰٬۰۰۷,۱ از ۵,"(True,)","(True,)",True
2174, شهران جنوبی ,۶۲,۱۳۸۲,۱,۳٬۴۰۰٬۰۰۰٬۰۰۰,۲ از ۴,False,"(True,)",True
2175, کوی فردوس,۵۹,۱۳۸۵,۱,۳٬۶۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
2176, قیطریه ,۱۴۲,۱۳۸۲,۳,۱۲٬۱۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2177, پونک ,۹۸,۱۳۹۵,۲,۶٬۷۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2178, جنت‌آباد مرکزی ,۱۲۰,۱۴۰۰,۲,۱۰٬۶۵۰٬۰۰۰٬۰۰۰,۷ از ۷,"(True,)","(True,)",True
2179, جنت‌آباد مرکزی ,۱۲۵,۱۳۹۲,۳,۸٬۱۲۵٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)","(True,)",True
2180, دریاچه شهدای خلیج فارس ,۵۰,۱۴۰۱,۲,۷۷۵٬۰۰۰٬۰۰۰,۲۹,"(True,)","(True,)",True
2181, جردن ,۱۲۹,۱۳۸۵,۳,۱۰٬۸۳۶٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
2182, باغ فیض ,۹۵,۱۳۸۱,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
2183, شهرک غرب ,۱۰۰,۱۴۰۱,۲,۷٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2184, الهیه ,۱۱۰,۱۴۰۱,۲,۸٬۲۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2185, نیاوران ,۹۵,۱۴۰۱,۲,۷٬۱۲۵٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2186, ولنجک ,۱۷۰,۱۴۰۱,۳,۲۸٬۵۰۰٬۰۰۰٬۰۰۰,۱۳,"(True,)","(True,)",True
2187, استاد معین ,۶۷,۱۴۰۰,۱,۲٬۸۷۰٬۰۰۰٬۰۰۰,۲,"(True,)",False,False
2188, بریانک ,۴۳,۱۳۸۲,۱,۱٬۳۸۱٬۰۰۰٬۰۰۰,۳,False,False,False
2189, جی ,۳۹,۱۳۷۶,۱,۱٬۲۸۴٬۰۰۰٬۰۰۰,۴,False,False,False
2190, سلسبیل ,۴۹,۱۳۷۹,۱,۱٬۷۳۵٬۰۰۰٬۰۰۰,۱,False,False,False
2191, کوی فردوس,۷۰,۱۳۸۴,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2192, کوی فردوس,۷۷,۱۳۸۵,۲,۵٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
2193, جردن ,۱۲۷,۱۳۸۴,۲,۱۰٬۹۲۲٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2194, چیتگر ,۵۰,۱۴۰۱,بدون اتاق,۸۰۰٬۰۰۰٬۰۰۰,۲۳,"(True,)","(True,)",True
2195, بریانک ,۳۰,۱۳۸۰,۱,۱٬۱۹۵٬۰۰۰٬۰۰۰,۲ از ۳,False,False,False
2196, پاسداران ,۱۰۵,۱۴۰۱,۲,۸٬۹۲۵٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2197, سهروردی ,۱۰۵,۱۴۰۱,۲,۶٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2198, نیاوران ,۳۶۸,۱۳۹۶,+۴,۳۶۸,املاک  « امضاء » صاحبقرانیه,"(True,)","(True,)",True
2199, پونک ,۱۲۰,۱۴۰۱,۲,۱۲٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
2200, پونک ,۱۰۶,۱۳۹۵,۲,۶٬۷۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2201, کوی فردوس ,۵۳,۱۳۹۱,۱,۳٬۸۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2202, کوی فردوس ,۵۷,۱۳۸۲,۱,۳٬۷۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
2203, شهید دستغیب ,۶۹,۱۳۹۲,۱,۲٬۸۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2204, سازمان آب ,۱۰۷,۱۳۸۴,۲,۵٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۱۰,"(True,)","(True,)",True
2205, قلهک ,۱۰۰,۱۳۸۴,۲,۷٬۴۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2206, شهر زیبا,۱۰۲,۱۳۸۰,۲,۶٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2207, دیلمان ,۴۶,۱۳۸۷,۱,۱٬۶۳۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
2208, دریاچه شهدای خلیج فارس ,۱۶۴,۱۳۹۷,۳,۸٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2209, ستارخان,۱۸۵,۱۳۷۵,۳,۸٬۱۰۰٬۰۰۰٬۰۰۰,۲ از ۳,False,"(True,)",True
2210, جی ,۴۰,۱۳۷۶,۱,۱٬۳۰۰٬۰۰۰٬۰۰۰,۳ از ۴,False,False,False
2211, دیلمان ,۱۰۰,۱۳۹۵,۲,۴٬۴۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2212, سازمان آب ,۱۰۲,۱۳۸۳,۲,۶٬۰۵۰٬۰۰۰٬۰۰۰,همکف,False,"(True,)",True
2213, مرزداران ,۲۰۰,۱۴۰۰,۳,۲۲٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
2214, آذری,۴۲,۱۳۹۱,۱,۱٬۳۵۰٬۰۰۰٬۰۰۰,۴ از ۴,False,False,False
2215, سازمان آب ,۱۰۳,۱۳۸۲,۲,۶٬۱۰۰٬۰۰۰٬۰۰۰,همکف,False,"(True,)",True
2216, شهران جنوبی ,۶۶,۱۴۰۱,۱,۴٬۱۵۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2217, ابن بابویه ,۷۵,۱۳۹۶,۲,۲٬۴۰۹٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
2218, جردن ,۱۵۴,۱۳۸۹,۳,۱۳٬۳۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
2219, جردن ,۱۰۰,۱۴۰۱,۲,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
2220, سبلان ,۷۵,۱۴۰۰,۲,۳٬۰۸۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2221, دریاچه شهدای خلیج فارس ,۸۴,۱۴۰۱,۱,۴٬۲۵۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
2222, صادقیه ,۷۹,۱۳۸۵,۲,۴٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۱۲,"(True,)","(True,)",True
2223, آهنگ ,۶۸,۱۳۸۲,۲,۲٬۷۰۰٬۰۰۰٬۰۰۰,۲ از ۵,False,False,False
2224, ستارخان ,۸۸,۱۳۸۱,۲,۵٬۲۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
2225, ستارخان ,۱۰۸,۱۳۹۱,۲,۵٬۹۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
2226, هروی ,۱۱۳,۱۴۰۱,۳,۹٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2227, نیاوران ,۱۹۰,۱۳۹۸,۳,۲۵٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۱۲,"(True,)","(True,)",True
2228, یوسف‌آباد ,۱۴۶,۱۴۰۱,۳,۱۳٬۸۷۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2229, یوسف‌آباد ,۱۴۵,۱۴۰۰,۳,۱۴٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2230, الهیه ,۳۴۰,۱۳۹۱,۴,۴۵٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
2231, کوی فردوس ,۷۸,۱۳۸۷,۲,۵٬۳۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
2232, سعادت‌آباد ,۱۱۲,۱۳۹۶,۲,۱۲٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
2233, کوی فردوس,۱۱۸,۱۳۹۵,۳,۸٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
2234, جردن ,۲۰۰,۱۳۸۳,۳,۱۵٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۳,False,"(True,)",True
2235, فرمانیه ,۲۳۰,۱۳۹۶,۳,۲۹٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۸,"(True,)","(True,)",True
2236, سازمان برنامه ,۱۰۹,۱۳۸۷,۲,۶٬۷۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
2237, نارمک ,۹۵,۱۳۸۳,۲,۴٬۱۰۰٬۰۰۰٬۰۰۰,۴ از ۴,False,"(True,)",True
2238, چیتگر ,۱۲۰,۱۴۰۱,۳,۱٬۶۲۰٬۰۰۰٬۰۰۰,۸ از ۹,"(True,)","(True,)",True
2239, ونک ,۶۵,۱۴۰۰,۱,۷٬۲۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
2240, سلسبیل ,۵۱,۱۳۸۲,۱,۲٬۲۰۰٬۰۰۰٬۰۰۰,۳ از ۴,False,False,False
